id,business_type,address,dba_name,city,state,valid_license_for
"1490549888","Flat Rate 79B","1800 CENTER ST","UNITED CONCORDIA INSURANCE COMPANY","CAMP HILL","PA","20251231"
"662442624","Motor Vehicle Supplies and New Parts Merchant Wholesalers","1306 NW VIVION RD","ELLIOTT AUTO SUPPLY CO INC","KANSAS CITY","MO","20241231"
"818142336","All Other Professional Scientific and Technical Services","5840 NW PRAIRIE VIEW RD","KAT NURSERIES LLC","KANSAS CITY","MO","20251231"
"1304564352","Used Car Dealers","6715 WILSON RD","BEST AUTO SALES KC LLC","KANSAS CITY","MO","20251231"
"279085696","Custom Computer Programming Services","8939 COLUMBINE RD","ARCTIC WOLF NETWORKS INC.","EDEN PRAIRIE","MN","20251231"
"584129664","Parking Lots and Garages","1 E PERSHING RD","CROWN CENTER REDEVELOPMENT CORP","KANSAS CITY","MO","20251231"
"1908806272","Floor Covering Retailers","7048 UNIVERSAL AVE","LEE FLOORING INC","KANSAS CITY","MO","20251231"
"469191808","All Other General Merchandise Retailers","5100 LEES SUMMIT RD","KILLIP KATHLEEN D","KANSAS CITY","MO","20251231"
"804686976","Administrative Management and General Management Consulting Services","5116 N SMALLEY AVE","SOVOZ DESIGN SOLUTIONS LLC","KANSAS CITY","MO","20251231"
"1865441920","Other Direct Insurance (except Life Health and Medical) Carriers","407 MCALPINE ST","PROGUARD WARRANTY INC","AVOCA","PA","20251231"
"1465520768","Electrical Contractors and Other Wiring Installation Contractors","15020 W 117TH ST","RIDGELINE POWER GROUP","OLATHE","KS","20251231"
"956973696","All Other Miscellaneous Retailers","1909 LAWNVIEW DR","OP DESIGN LLC","MCKINNEY","TX","20241231"
"156044416","All Other Miscellaneous Manufacturing","3125 ROANOKE RD","CARTHAGE STONEWORKSLLC","KANSAS CITY","MO","20251231"
"1258122368","Commercial and Institutional Building Construction","2338 MERRIAM LN","HIGH TECH SIGNS OF MID-AMERICA LLC","KANSAS CITY","KS","20251231"
"650919040","Sign Manufacturing","5200 E 45TH ST","CRAIG BERSHEIDT","KANSAS CITY","MO","20251231"
"1406636672","All Other Professional Scientific and Technical Services","5800 E 35TH TER","IGLESIA CENTRO DE FE ESPERANZA Y AMOR LLC","KANSAS CITY","MO","20251231"
"530686592","Beauty Salons","4243 WALNUT ST","TATTOOS BY STORMY LLC","KANSAS CITY","MO","20251231"
"1389793920","Landscaping Services","7140 PROSPECT AVE","STUDIO 12 RB LLC","KANSAS CITY","MO","20251231"
"1397625472","Vending Machine Operators","10815 W 96TH ST","JACKSON PHILIP J","OVERLAND PARK","KS","20251231"
"1802986112","Beauty Salons","218 W 39TH ST","B SCISSOR HANDS LLC","KANSAS CITY","MO","20241231"
"1691794560","Direct Health and Medical Insurance Carriers","7000 NW PRAIRIE VIEW RD","MISSOURI FARM BUREAU SERVICES INC.","KANSAS CITY","MO","20251231"
"1483612800","All Other Personal Services","10168 S NORTHLAKE AVE","BROWSWITHYENA LLC","OLATHE","KS","20251231"
"1542425728","Commercial and Institutional Building Construction","22060 221ST ST","PINNACLE CONSTRUCTION INC","GLENWOOD","IA","20251231"
"1923072640","Roofing Contractors","8627 TROOST AVE","RAMIREZ ROOFING & REPAIR LLC","KANSAS CITY","MO","20251231"
"5145216","Landscaping Services","14014 STATE ROUTE 7","HCM HOLDINGS INC","GREENWOOD","MO","20251231"
"96436864","All Other Professional Scientific and Technical Services","11818 E 57TH TER","DESTINED HEALTH COACHING LLC","KANSAS CITY","MO","20251231"
"364774016","Other Miscellaneous Durable Goods Merchant Wholesalers","225 W STATION SQUARE DR","WESCO SERVICES LLC","PITTSBURGH","PA","20251231"
"916001408","Finish Carpentry Contractors","10122 N LANE DR","HOME ACCENTS BY MORGAN LLC","KANSAS CITY","MO","20241231"
"7748736","Insurance Agencies and Brokerages","9131 N BOOTH CT","K GRAMLICH INC","KANSAS CITY","MO","20251231"
"1387150464","Vending Machine Operators","2683 VIA DE LA VALLE","TRICOPIAN INC.","DEL MAR","CA","20251231"
"1204200064","All Other Legal Services","1609 NE 77TH TER","MCMULLEN SUZI L","KANSAS CITY","MO","20251231"
"1077931136","Specialized Automotive Repair","4600 N BRIGHTON AVE","ABCO AUTO INSPECTION AND REPAIR","KANSAS CITY","MO","20251231"
"416977536","Beauty Salons","4307 BLUE RIDGE BLVD","MULLIES DOUGLAS","KANSAS CITY","MO","20261231"
"986370304","All Other Business Support Services","6200 SAINT JOHN AVE","NEWTEK AUTOMOTIVE USA INC","KANSAS CITY","MO","20251231"
"1564836480","Tortilla Manufacturing","1668 JEFFERSON ST","YOLI TORTILLERIA LLC","KANSAS CITY","MO","20251231"
"680373376","Architectural Services","2000 SHAWNEE MISSION PKWY","PERSPECTIVE ARCHITECTURE + DESIGN LLC","MISSION WOODS","KS","20251231"
"817013376","Commercial and Institutional Building Construction","1989 MAIN ST","CROSSROADS ELECTRIC LLC","KANSAS CITY","MO","20241231"
"1860928128","New Housing For-Sale Builders","1231 NW 77TH ST","L&L BUILDING COMPANY LLC","KANSAS CITY","MO","20251231"
"1907495552","Freight Transportation Arrangemen","270832  PO BOX","FOSTER DERRIAN J","KANSAS CITY","MO","20241231"
"1515917952","Commercial and Institutional Building Construction","6667 N SIDNEY PL","JAMES CONSTRUCTION INC.","GLENDALE","WI","20251231"
"984648832","Misc Rate 129","8005 E TRUMAN RD","SIMENTAL ESTRADA DAVID","KANSAS CITY","MO","20251231"
"1451287168","Hardware Merchant Wholesalers","8701 ELMWOOD AVE","FASTENAL COMPANY","KANSAS CITY","MO","20251231"
"735806080","Independent Artists Writers and Performers","420 TUCKER ST","FRIEND MARIAH M","CHATTANOOGA","TN","20251231"
"1656611456","Flooring Contractors","3612 E 98TH TER","THE FLOORING CHIEFS LLC","KANSAS CITY","MO","20241231"
"767138944","Commercial and Institutional Building Construction","1007 LYDIA AVE","HAMILTON SERVICE COMPANY LLC","KANSAS CITY","MO","20251231"
"46853248","Commercial and Institutional Building Construction","5060 ARSENAL ST","NEUMAYER EQUIPMENT COMPANY INC","SAINT LOUIS","MO","20251231"
"1457373824","Temporary Help Services","PO BOX 7775","TRUSTED ON DEMAND INC","SAN FRANCISCO","CA","20241231"
"1648599680","Footwear Manufacturing","1325 E 32ND TER","SAINT MAUR LLC","KANSAS CITY","MO","20241231"
"1101548672","All Other Miscellaneous Retailers","PO BOX 520268","LIGHTNING PUMP COMPANY LLC","INDEPENDENCE","MO","20251231"
"790405760","All Other Specialty Trade Contractors","6405 NE 170TH ST","ROYAL BLUE POWER WASHING INC.","SMITHVILLE","MO","20251231"
"473336960","Flat Rate 79A","400 N FIELD DR","TRUSTMARK LIFE INSURANCE COMPANY","LAKE FOREST","IL","20251231"
"1877672576","Child Care Services","8700 NE 82ND ST","ABKM INC","KANSAS CITY","MO","20251231"
"1423549056","Beauty Salons","751 E 63RD ST","ATWELL ALEXIS","KANSAS CITY","MO","20251231"
"1867309696","Fine Arts Schools","13149 STATE LINE RD","DALY EMMA","KANSAS CITY","MO","20241231"
"858186368","Portfolio Management and Investment Advice","420 NICHOLS RD","KCRISE CAPITAL MANAGEMENT LLC","KANSAS CITY","MO","20251231"
"494084736","Lessors of Nonresidential Buildings (except Miniwarehouses)","5930 TROOST AVE","KRE'ADIV BY ELAINA PAIGE PRODUCTIONS LLC","KANSAS CITY","MO","20251231"
"1797685888","Other Waste Collection","7315 N DONNELLY AVE","CARAWAY ENTERPRISES INC","KANSAS CITY","MO","20251231"
"497394304","Remediation Services","5216 NE 91ST ST","PROJECT B&B LLC","KANSAS CITY","MO","20251231"
"773201024","All Other Professional Scientific and Technical Services","821 W 17TH ST","WHISKEY DESIGN LLC","KANSAS CITY","MO","20251231"
"356520576","Misc Rate 129","2839 E 9TH ST","CANO AUTOSALES LLC","KANSAS CITY","MO","20251231"
"1598890624","Offices of Lawyers","333 W WOLF POINT PLZ","KIRKLAND AND ELLIS LLP","CHICAGO","IL","20251231"
"1805230720","Commercial and Institutional Building Construction","12721 METCALF AVE","PB BUILD INC","OVERLAND PARK","KS","20251231"
"1884918400","All Other Consumer Goods Rental","405 WOODLAND AVE","BOUNCE N PLAY PARTY RENTALS LLC","SMITHVILLE","MO","20251231"
"1516465280","Flat Rate 42","481492  PO BOX","ABBOTT FELICIA M","KANSAS CITY","MO","20251231"
"507495040","All Other Specialty Trade Contractors","33160 W 83RD ST","ABCREATIVE INC","DE SOTO","KS","20251231"
"898912896","Janitorial Services","9402 OAKLAND AVE","BLUE MAIDS LLC","KANSAS CITY","MO","20251231"
"708443264","Misc Rate 129","8229 N OAK TRFY","QUICK AUTO LLC","KANSAS CITY","MO","20241231"
"1234395776","Janitorial Services","4902 E 40TH TER","DELUXE JANITORIAL LLC","KANSAS CITY","MO","20241231"
"1032244352","Commercial and Institutional Building Construction","10327 HIGH DR","HODGES GARAGES INC","LEAWOOD","KS","20251231"
"1448250496","All Other Miscellaneous Retailers","6700 PIONEER PKWY","ITS INC","JOHNSTON","IA","20251231"
"1199803520","Commercial and Institutional Building Construction","2605 NE INDUSTRIAL DR","ODELL SERVICE CO INC","NORTH KANSAS CITY","MO","20251231"
"1466408064","Commercial and Institutional Building Construction","14450 N US HIGHWAY 169","BRUNER CONTRACTING COMPANY LLC","SMITHVILLE","MO","20251231"
"1279988352","Retail Bakeries","5350 SPEAKER RD","FARM TO MARKET BREAD CO INC","KANSAS CITY","KS","20251231"
"636314240","Other Management Consulting Services","10209 N BROOKLYN AVE","CARD CONSULTING LLC","KANSAS CITY","MO","20251231"
"762502272","Commercial and Institutional Building Construction","16112 E 77TH TER","PRECISION POOLS AND PATIO'S INC","KANSAS CITY","MO","20261231"
"861981824","Florists","9716 HOLMES RD","DESHAN INC","KANSAS CITY","MO","20251231"
"308071552","Commercial and Institutional Building Construction","2901 E 85TH ST","TLDB INC","KANSAS CITY","MO","20251231"
"1052403968","Lessors of Other Real Estate Property","10 PRESIDENTIAL WAY","AMERICAN TOWER ASSET SUB LLC","WOBURN","MA","20251231"
"1714913920","Nail Salons","7900 NW 100TH ST","TWEE AND TEE INC","KANSAS CITY","MO","20251231"
"1176081024","Commercial and Institutional Building Construction","5115 SW US HIGHWAY 40","HEARTLAND FENCE & CONCRETE COMPANY LLC","BLUE SPRINGS","MO","20251231"
"1878106752","Beauty Salons","441 E 19TH ST","COLES WESTON","KANSAS CITY","MO","20251231"
"1404918912","Misc Rate 129","4107 N OAK TRFY","EAGLE AUTO FINANCE LLC","KANSAS CITY","MO","20251231"
"695307392","Commercial and Institutional Building Construction","319 E 11TH AVE","CLAYCO ELECTRIC CO","NORTH KANSAS CITY","MO","20251231"
"251941504","Commercial and Institutional Building Construction","1006 NE 113TH TER","NO SLACK CONSTRUCTION LLC","KANSAS CITY","MO","20251231"
"149716096","Lessors of Other Real Estate Property","5737 SWOPE PKWY","KEY'S REALTY GROUP INC","KANSAS CITY","MO","20251231"
"1762976384","Clothing and Clothing Accessories Retailers","9527 N HUNTER AVE","HAMPTON JAMES EMBROIDERY LLC","KANSAS CITY","MO","20241231"
"862786176","Residential Remodelers","929 3RD RD","B AND D SANDBLASTING AND PAINTING LLC","BREMEN","KS","20251231"
"496259712","Flat Rate 138","15 PARADISE PLZ","DOUBLE L TOURING LLC","SARASOTA","FL","20251231"
"1562142976","All Other Business Support Services","3999 WEST CHESTER PIKE","SAP AMERICA INC","NEWTOWN SQUARE","PA","20251231"
"75174528","Employment Placement Agencies","3242 W 132ND TERRACE","CROSSCONNECT TALENT LLC.","LEAWOOD","KS","20251231"
"299782784","New Multifamily Housing Construction (except For-Sale Builders)","1 INDIANA SQ","FC PARADE PARK LLC","INDIANAPOLIS","IN","20251231"
"1101288064","Poured Concrete Foundation and Structure Contractors","10635 COUNTY ROAD 230","DMC GENERAL CONTRACTING LLC","ORONOGO","MO","20251231"
"630717568","Residential Remodelers","27905 N 64TH LN","REVEILLE HOMES LLC","PHOENIX","AZ","20251231"
"1089331840","Solar Electric Power Generation","3315 N OAK TRAFFIC WAY","NP CLEAN ENERGY DEVELOPMENT LLC","KANSAS CITY","MO","20251231"
"762823296","All Other Professional Scientific and Technical Services","4660 LA JOLLA VILLAGE DR","DRATA INC.","SAN DIEGO","CA","20251231"
"1959006848","Payroll Services","9221 E BASELINE RD","FORZA EMPLOYMENT SERVICES INC","MESA","AZ","20251231"
"365748864","Commercial and Institutional Building Construction","10005 NW MIRROR LAKE CT","MARSH CONSTRUCTION LLC","KANSAS CITY","MO","20251231"
"1942143616","Retail Bakeries","7909 E 87TH ST","DASHING SOUL LLC","RAYTOWN","MO","20251231"
"293806720","All Other Professional Scientific and Technical Services","900 HOPE WAY","ADVENTIST HEALTH SYSTEM SUNBELT HEALTHCARE CORP","ALTAMONTE SPRINGS","FL","20261231"
"1468210304","Barber Shops","5000 HOLMES ST","KNIGHT TRACEE","KANSAS CITY","MO","20251231"
"244280448","Supermarkets and Other Grocery Retailers (except Convenience Retailers)","500 NE BARRY RD","FOUR B CORP","KANSAS CITY","MO","20251231"
"1758593664","Administrative Management and General Management Consulting Services","107 W 9TH ST","MAC'S CONSTRUCTION SERVICES LLC","KANSAS CITY","MO","20251231"
"439345792","Electrical Contractors and Other Wiring Installation Contractors","3012 SPRING GARDEN ST","MAC ELECTRICAL LLC","LEAVENWORTH","KS","20251231"
"1534569600","Flat Rate 127A","8400 WARD PKWY","BLACK & VEATCH INTERNATIONAL CO","KANSAS CITY","MO","20251231"
"853752960","Flat Rate 79B","PO BOX 6818","HUDSON INSURANCE COMPANY","SCRANTON","PA","20251231"
"1912760576","All Other Professional Scientific and Technical Services","373 W 101ST TER","MID AMERICA BALANCE INSTITUTE INC","KANSAS CITY","MO","20241231"
"218643584","Temporary Help Services","PO BOX 29048","ALLSOURCEPPS INC","GLENDALE","CA","20251231"
"1020292224","Scheduled Freight Air Transportation","4600 MADISON AVE","NICHOLSON MEYER CAPITAL MANAGEMENT INC","KANSAS CITY","MO","20251231"
"165159552","Sporting Goods Retailers","8600 WARD PKWY","HIBBETT RETAIL INC","KANSAS CITY","MO","20251231"
"32144512","Offices of Real Estate Agents and Brokers","634 W 67TH TER","NICOLE LONERGAN PC","KANSAS CITY","MO","20251231"
"1437901440","All Other Professional Scientific and Technical Services","444 W NEW ENGLAND AVE","SONOBI INC","WINTER PARK","FL","20241231"
"99615360","Service Establishment Equipment and Supplies Merchant Wholesalers","10923 PARK AVE","LITTLE THINGS LLC","KANSAS CITY","MO","20241231"
"536609408","Other Activities Related to Real Estate","3927 BROADWAY BLVD","SHABAYEK MOUSTAFA","KANSAS CITY","MO","20251231"
"603214464","Flat Rate 42A","1224 E 8TH ST","MIDCITY TOWS LLC","KANSAS CITY","MO","20251231"
"1284483328","Other Support Activities for Air Transportation","9200 NW 112TH ST","JET MIDWEST TECHNIK","KANSAS CITY","MO","20251231"
"1499202176","Offices of Physical Occupational and Speech Therapists and Audiologists","2540 W PENNWAY ST","GEARHART WILLIAM","KANSAS CITY","MO","20251231"
"72879232","Commercial and Institutional Building Construction","4110 N CORRINGTON AVE","ZIPCO CONTRACTING INC","KANSAS CITY","MO","20251231"
"751342208","Assisted Living Facilities for the Elderly","2 EMANUEL CLEAVER II BLVD","THE PLAZA FACILITY OPERATORLLC","KANSAS CITY","MO","20251231"
"200217216","Lessors of Nonresidential Buildings (except Miniwarehouses)","8625 TROOST AVE","NEW REFLECTIONS COMPLEX LLC","KANSAS CITY","MO","20241231"
"857514624","Offices of Other Holding Companies","4555 N CHANNEL AVE","DAIMLER TRUCKS & BUSES US HOLDING LLC","PORTLAND","OR","20251231"
"987894400","Service Establishment Equipment and Supplies Merchant Wholesalers","6665 S 65TH WEST AVE","TULSA GAS & GEAR LLC","TULSA","OK","20251231"
"168448640","Administrative Management and General Management Consulting Services","7815 N BROADWAY ST","INDEPENDENT PHARMACY CONSULTANTS","KANSAS CITY","MO","20251231"
"1646103680","Supermarkets and Other Grocery Retailers (except Convenience Retailers)","3402 E 9TH ST","SANS RETAILER INC","KANSAS CITY","MO","20251231"
"1294748800","Automotive Parts and Accessories Retailers","5128 N ANTIOCH RD","BRIDGESTONE RETAIL OPERATIONS LLC","KANSAS CITY","MO","20251231"
"307210496","Lessors of Other Real Estate Property","PO BOX 867","AMERICAN TOWER DELAWARE CORPORATION","MONSEY","NY","20241231"
"1919128192","Motor Vehicle Body Manufacturing","165 VETERANS DR","SPENCER MANUFACTURING INC","SOUTH HAVEN","MI","20251231"
"190344320","All Other Home Furnishings Retailers","215 E 18TH ST","WORKING SPACES INC","KANSAS CITY","MO","20251231"
"1892940928","Commercial and Institutional Building Construction","2123 NW HEDGEWOOD DR","ALL ABOUT COMFORT HEATING & COOLING LLC","GRAIN VALLEY","MO","20251231"
"1470734976","Offices of Mental Health Practitioners (except Physicians)","1201 NW BRIARCLIFF PKWY","NEWMAN KYLA","KANSAS CITY","MO","20251231"
"797731968","General Rental Centers","6434 WORNALL RD","XIAN MANAGEMENT LLC","KANSAS CITY","MO","20241231"
"684862592","Employment Placement Agencies","1 WARD PKWY","C T S ENTERPRISES INC","KANSAS CITY","MO","20241231"
"1535697536","Commercial and Institutional Building Construction","4220 NW 79TH TER","NEVELS CONSTRUCTION LLC","KANSAS CITY","MO","20241231"
"694223488","Cut and Sew Apparel Manufacturing (except Contractors)","422 N CARRICO  DR","HOLDAWAY KAITLYN M","LONE JACK","MO","20241231"
"1634198144","Barber Shops","7433 NW 82ND ST","ROKCO STYLEZ LLC","KANSAS CITY","MO","20251231"
"1277295744","Office Machinery and Equipment Rental and Leasing","3039 CORNWALLIS RD","IBM GF INTERNATIONAL HOLDINGS  LLC","DURHAM","NC","20251231"
"1109955200","Residential Remodelers","8111 N OAK TRFY","CSP REMODEL LLC","KANSAS CITY","MO","20251231"
"1583178368","Convention and Trade Show Organizers","14240 HOLLY SPRINGS RD","THE DUNAJ AGENCY LLC","BYHALIA","MS","20241231"
"1192537216","Computing Infrastructure Providers Data Processing Web Hosting and Related Services","11530 N AMBASSADOR DR","MASTERCARD TECHNOLOGIES LLC.","KANSAS CITY","MO","20251231"
"1669554816","Commercial and Institutional Building Construction","3645 TROOST AVE","36 TROOST LLC","KANSAS CITY","MO","20251231"
"700173440","Flat Rate 127A","8345 LENEXA DR","HENDERSON ENGINEERING INC","LENEXA","KS","20251231"
"264064128","All Other General Merchandise Retailers","5000 S TOWNE DR","GMR MARKETING LLC","NEW BERLIN","WI","20251231"
"1707838592","All Other General Merchandise Retailers","16506 CORNERSTONE DR","GILS SALES COMPANY","BELTON","MO","20251231"
"1241006720","Residential Remodelers","1020 N WOODLAND DR","A & B REMODELING SERVICES LLC","GLADSTONE","MO","20251231"
"733979264","Insurance Agencies and Brokerages","6996 NW 83RD TER","DAN DEMORY INSURANCE & FINANCIAL SERVICES INC.","KANSAS CITY","MO","20251231"
